Transport ID;Container ID;Container Type;Forwarder;Trucking Time Start;Ground Handler 1;Airport 1;Ground Handler 2;Airport 2;Ground Handler 3;Airport 3;Ground Handler 4;Airport 4;Ground Handler 5;Airport 5;Trucking Time End
5838;000-10074;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5839;000-10170;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5840;000-10170;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
5841;000-10075;770C;;24.07.2013;;;;; ##; ##; ##; ##; ##; ##;24.07.2013
5842;000-10075;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5843;000-10171;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5844;000-10171;770C;;19.11.2013;;;;; ##; ##; ##; ##; ##; ##;19.11.2013
5845;000-10076;770C;;24.07.2013;;;;; ##; ##; ##; ##; ##; ##;24.07.2013
5846;000-10076;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5847;000-10077;770C;;24.07.2013;;;;; ##; ##; ##; ##; ##; ##;24.07.2013
5848;000-10077;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5849;000-10078;770C;;24.07.2013;;;;; ##; ##; ##; ##; ##; ##;24.07.2013
5850;000-10078;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5851;000-10079;770C;;24.07.2013;;;;; ##; ##; ##; ##; ##; ##;24.07.2013
5852;000-10079;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5853;000-10176;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5854;000-10176;770C;;19.11.2013;;;;; ##; ##; ##; ##; ##; ##;19.11.2013
5855;000-10177;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5856;000-10177;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5857;000-10178;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5858;000-10179;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5859;000-10172;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5860;000-10172;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5861;000-10378;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5862;000-10173;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5863;000-10173;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5864;000-10379;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5865;000-10174;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5866;000-10174;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5867;000-10071;770C;;18.07.2013;;;;; ##; ##; ##; ##; ##; ##;18.07.2013
5868;000-10071;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5869;000-10175;770C;;13.09.2013;;;;; ##; ##; ##; ##; ##; ##;13.09.2013
5870;000-10175;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5871;000-10072;770C;;18.07.2013;;;;; ##; ##; ##; ##; ##; ##;18.07.2013
5872;000-10072;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5873;000-10384;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5874;000-10383;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5875;000-10382;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5876;000-10381;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5877;000-10388;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5878;000-10387;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5879;000-10386;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5880;000-10385;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5881;000-10245;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5882;000-10244;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5883;000-10241;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5884;000-10380;770C;;12.12.2013;;;;; ##; ##; ##; ##; ##; ##;12.12.2013
5885;000-10240;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5886;000-10049;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5887;000-10049;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5888;000-10048;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5889;000-10048;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5890;000-10046;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5891;000-10046;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
5892;000-10047;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5893;000-10047;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
5894;000-10044;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5895;000-10044;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5896;000-10045;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5897;000-10045;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5898;000-10181;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5899;000-10042;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5900;000-10042;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5901;000-10248;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5902;000-10043;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5903;000-10043;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5904;000-10249;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5905;000-10040;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5906;000-10040;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5907;000-10246;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5908;000-10180;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5909;000-10041;770C;;11.07.2013;;;;; ##; ##; ##; ##; ##; ##;11.07.2013
5910;000-10041;770C;;16.10.2013;;;;; ##; ##; ##; ##; ##; ##;16.10.2013
5911;000-10247;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5912;000-10185;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5913;000-10186;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5914;000-10183;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5915;000-10389;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5916;000-10184;770C;;11.11.2013;;;;; ##; ##; ##; ##; ##; ##;11.11.2013
5917;000-10189;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5918;000-10187;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5919;000-10188;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5920;000-10393;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5921;000-10392;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5922;000-10395;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5923;000-10394;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5924;000-10397;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5925;000-10396;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5926;000-10399;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5927;000-10398;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5928;000-10254;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5929;000-10253;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5930;000-10256;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5931;000-10255;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5932;000-10250;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5933;000-10252;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5934;000-10391;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5935;000-10251;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5936;000-10390;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
5937;000-10056;770C;;16.07.2013;;;;; ##; ##; ##; ##; ##; ##;16.07.2013
5938;000-10056;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
5939;000-10057;770C;;16.07.2013;;;;; ##; ##; ##; ##; ##; ##;16.07.2013
5940;000-10057;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5941;000-10058;770C;;16.07.2013;;;;; ##; ##; ##; ##; ##; ##;16.07.2013
5942;000-10058;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
5943;000-10190;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5944;000-10051;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5945;000-10051;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5946;000-10257;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5947;000-10191;770C;;12.11.2013;;;;; ##; ##; ##; ##; ##; ##;12.11.2013
5948;000-10052;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5949;000-10052;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
5950;000-10258;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5951;000-10053;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5952;000-10053;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5953;000-10259;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
5954;000-10050;770C;;12.07.2013;;;;; ##; ##; ##; ##; ##; ##;12.07.2013
5955;000-10050;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
5956;000-10199;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
5957;000-10458;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5958;000-10457;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5959;000-10456;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5960;000-10455;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5961;000-10459;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5962;000-10359;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5963;000-10358;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5964;000-10357;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5965;000-10356;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5966;000-10354;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5967;000-10355;770C;;06.12.2013;;;;; ##; ##; ##; ##; ##; ##;06.12.2013
5968;000-10352;770C;;03.02.2014;;;;; ##; ##; ##; ##; ##; ##;03.02.2014
5969;000-10353;770C;;03.02.2014;;;;; ##; ##; ##; ##; ##; ##;03.02.2014
5970;000-10350;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5971;000-10351;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5972;000-10450;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5973;000-10453;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5974;000-10454;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
5975;000-10451;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5976;000-10452;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5977;000-10445;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5978;000-10444;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5979;000-10447;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5980;000-10446;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5981;000-10449;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5982;000-10448;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5983;000-10349;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5984;000-10346;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5985;000-10345;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5986;000-10348;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5987;000-10347;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5988;000-10341;770C;;16.01.2014;;;;; ##; ##; ##; ##; ##; ##;16.01.2014
5989;000-10342;770C;;17.01.2014;;;;; ##; ##; ##; ##; ##; ##;17.01.2014
5990;000-10343;770C;;18.01.2014;;;;; ##; ##; ##; ##; ##; ##;18.01.2014
5991;000-10344;770C;;23.01.2014;;;;; ##; ##; ##; ##; ##; ##;23.01.2014
5992;000-10340;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
5993;000-10440;770C;;06.01.2014;;;;; ##; ##; ##; ##; ##; ##;06.01.2014
5994;000-10441;770C;;06.01.2014;;;;; ##; ##; ##; ##; ##; ##;06.01.2014
5995;000-10442;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5996;000-10443;770C;;08.01.2014;;;;; ##; ##; ##; ##; ##; ##;08.01.2014
5997;000-10479;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
5998;000-10478;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
5999;000-10477;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6000;000-10337;770C;;12.01.2014;;;;; ##; ##; ##; ##; ##; ##;12.01.2014
6001;000-10336;770C;;11.01.2014;;;;; ##; ##; ##; ##; ##; ##;11.01.2014
6002;000-10335;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6003;000-10334;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6004;000-10339;770C;;14.01.2014;;;;; ##; ##; ##; ##; ##; ##;14.01.2014
6005;000-10338;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6006;000-10332;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6007;000-10333;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6008;000-10330;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6009;000-10331;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6010;000-10475;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6011;000-10476;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6012;000-10473;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6013;000-10474;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6014;000-10471;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6015;000-10472;770C;;15.01.2014;;;;; ##; ##; ##; ##; ##; ##;15.01.2014
6016;000-10470;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6017;000-10467;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6018;000-10466;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6019;000-10469;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6020;000-10468;770C;;13.01.2014;;;;; ##; ##; ##; ##; ##; ##;13.01.2014
6021;000-10324;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6022;000-10323;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6023;000-10326;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6024;000-10325;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6025;000-10328;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6026;000-10327;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6027;000-10329;770C;;20.12.2013;;;;; ##; ##; ##; ##; ##; ##;20.12.2013
6028;000-10320;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6029;000-10321;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6030;000-10322;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6031;000-10462;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6032;000-10463;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6033;000-10464;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6034;000-10465;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6035;000-10460;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6036;000-10461;770C;;10.01.2014;;;;; ##; ##; ##; ##; ##; ##;10.01.2014
6037;000-10318;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6038;000-10319;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6039;000-10419;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6040;000-10110;770C;;29.07.2013;;;;; ##; ##; ##; ##; ##; ##;29.07.2013
6041;000-10110;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
6042;000-10316;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6043;000-10111;770C;;29.07.2013;;;;; ##; ##; ##; ##; ##; ##;29.07.2013
6044;000-10111;770C;;25.11.2013;;;;; ##; ##; ##; ##; ##; ##;25.11.2013
6045;000-10317;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6046;000-10509;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6047;000-10314;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6048;000-10315;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6049;000-10507;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6050;000-10312;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6051;000-10508;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6052;000-10313;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6053;000-10505;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6054;000-10413;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6055;000-10506;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6056;000-10414;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6057;000-10503;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6058;000-10411;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6059;000-10504;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6060;000-10412;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6061;000-10501;770C;;20.01.2014;;;;; ##; ##; ##; ##; ##; ##;20.01.2014
6062;000-10211;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
6063;000-10417;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6064;000-10502;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6065;000-10418;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6066;000-10212;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
6067;000-10415;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6068;000-10500;770C;;20.01.2014;;;;; ##; ##; ##; ##; ##; ##;20.01.2014
6069;000-10210;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
6070;000-10416;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6071;000-10216;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6072;000-10215;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6073;000-10214;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6074;000-10213;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6075;000-10410;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6076;000-10219;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6077;000-10218;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6078;000-10217;770C;;20.11.2013;;;;; ##; ##; ##; ##; ##; ##;20.11.2013
6079;000-10311;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6080;000-10310;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6081;000-10119;770C;;04.09.2013;;;;; ##; ##; ##; ##; ##; ##;04.09.2013
6082;000-10119;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
6083;000-10117;770C;;04.09.2013;;;;; ##; ##; ##; ##; ##; ##;04.09.2013
6084;000-10117;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
6085;000-10116;770C;;04.09.2013;;;;; ##; ##; ##; ##; ##; ##;04.09.2013
6086;000-10116;770C;;19.11.2013;;;;; ##; ##; ##; ##; ##; ##;19.11.2013
6087;000-10115;770C;;04.09.2013;;;;; ##; ##; ##; ##; ##; ##;04.09.2013
6088;000-10115;770C;;22.11.2013;;;;; ##; ##; ##; ##; ##; ##;22.11.2013
6089;000-10114;770C;;04.09.2013;;;;; ##; ##; ##; ##; ##; ##;04.09.2013
6090;000-10114;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
6091;000-10305;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6092;000-10408;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6093;000-10100;770C;;29.07.2013;;;;; ##; ##; ##; ##; ##; ##;29.07.2013
6094;000-10100;770C;;21.11.2013;;;;; ##; ##; ##; ##; ##; ##;21.11.2013
6095;000-10306;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6096;000-10409;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6097;000-10101;770C;;29.07.2013;;;;; ##; ##; ##; ##; ##; ##;29.07.2013
6098;000-10101;770C;;27.11.2013;;;;; ##; ##; ##; ##; ##; ##;27.11.2013
6099;000-10307;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6100;000-10102;770C;;29.07.2013;;;;; ##; ##; ##; ##; ##; ##;29.07.2013
6101;000-10102;770C;;26.11.2013;;;;; ##; ##; ##; ##; ##; ##;26.11.2013
6102;000-10308;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6103;000-10301;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6104;000-10302;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6105;000-10303;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6106;000-10304;770C;;05.12.2013;;;;; ##; ##; ##; ##; ##; ##;05.12.2013
6107;000-10400;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6108;000-10401;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6109;000-10402;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6110;000-10403;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6111;000-10510;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6112;000-10309;770C;;13.12.2013;;;;; ##; ##; ##; ##; ##; ##;13.12.2013
6113;000-10404;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6114;000-10511;770C;;22.01.2014;;;;; ##; ##; ##; ##; ##; ##;22.01.2014
6115;000-10405;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6116;000-10200;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6117;000-10406;770C;;16.12.2013;;;;; ##; ##; ##; ##; ##; ##;16.12.2013
6118;000-10201;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6119;000-10407;770C;;18.12.2013;;;;; ##; ##; ##; ##; ##; ##;18.12.2013
6120;000-10203;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6121;000-10202;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6122;000-10205;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6123;000-10204;770C;;15.11.2013;;;;; ##; ##; ##; ##; ##; ##;15.11.2013
6124;000-10207;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
6125;000-10206;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
6126;000-10209;770C;;18.11.2013;;;;; ##; ##; ##; ##; ##; ##;18.11.2013
